fold,variant,model,date,datetime,y_true,is_missing,y_mean,y_median,q05,q10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95
f2,main,BAT,2021.07.27,2021.07.27 09:15:00,172.0,false,179.54429708021473,179.1843559640172,150.6007945575969,156.4884054921392,161.2139476023215,164.42835544505138,167.53333169056157,169.815831837443,172.72047299833454,174.50840764253306,176.85413825862994,179.1843559640172,181.77807664097978,183.97614659238474,185.79005143176508,188.7271098170776,191.3621998411243,194.33890438363554,197.9492353993028,202.61785284633515,210.44830876483402
f2,main,BAT,2021.07.27,2021.07.27 09:30:00,188.0,false,180.64084587453007,180.95806553721886,150.25851732525118,157.0126226663363,161.31682978939062,164.93252232694115,167.87260206304785,171.1349570648852,173.41644954926295,175.86420000655627,178.04777994641407,180.95806553721886,183.25880270642952,185.52895728946402,187.795113773712,189.9036615976792,192.0305634116525,195.24470164008997,198.74888414988305,204.01289584643618,213.97041584745602
f2,main,BAT,2021.07.27,2021.07.27 09:45:00,192.0,false,173.9706029043025,173.30937516325298,144.23802926879492,151.2596338269926,156.14790601860471,159.40175677771245,161.86780211476992,164.47388576747082,166.79989558739956,169.14766215981257,171.1841087322035,173.30937516325298,175.08490334739653,177.521955420745,180.2361846834436,183.05713799116776,185.81167757540524,189.17953446686383,192.64937303488554,198.05193151323064,205.33604175929673
f2,main,BAT,2021.07.27,2021.07.27 10:00:00,152.0,false,157.53891479461544,157.19726541701624,127.27009514221763,135.20061906163517,138.97719461539393,142.74306338000804,145.5498506323034,148.44469221185793,150.56537107677764,152.36201242204575,154.93743644973205,157.19726541701624,159.912487073024,161.96045866948023,164.49916001693566,167.16661109140355,169.68992143730048,172.83653642063248,175.77336883448643,180.06989250283294,187.46663706880258
f2,main,BAT,2021.07.27,2021.07.27 10:15:00,194.0,false,172.5904466662282,172.1743733310052,142.17265984748286,148.81051907140235,153.1259300640086,157.37089529845846,160.30954683855265,163.56204712127976,165.96524237768105,168.18208435380814,170.14919226955172,172.1743733310052,174.01753931790867,176.87680976899827,179.55682828633996,182.06960572971803,184.8961672609861,187.91542621165127,191.35077959016547,196.08474906303968,202.85774437729663
f2,main,BAT,2021.07.27,2021.07.27 10:30:00,206.0,false,181.2253617865201,181.16825118900178,151.10339255389647,158.66662041749504,162.36638226892313,166.41722853761343,168.84487767445253,172.00275001694905,174.41610223391817,176.92267262190444,178.82746771460657,181.16825118900178,183.20485642240902,185.92595544046648,188.19566642848295,190.55698029377564,192.71213280235511,196.1863103710862,199.816938733403,205.2138039752507,212.3413319577781
f2,main,BAT,2021.07.27,2021.07.27 10:45:00,201.0,false,178.21937327917786,177.39279085468718,149.11732398691444,156.09607112155533,161.38260397591165,164.15255408574922,166.6233142794464,169.45063909076177,171.80008628912287,173.7683574433531,175.31924310431887,177.39279085468718,179.00838140018345,181.5408206541665,183.86473442780493,186.2080743055284,189.49222251005887,193.00964483619015,196.52637547165548,201.12884643954578,207.99311313474587
f2,main,BAT,2021.07.27,2021.07.27 11:00:00,203.0,false,180.30450229572565,180.31954136984828,151.0598751661886,158.8742288258639,162.08417730515086,165.42393862501916,168.4854519373413,170.8584628740628,173.06544248307767,175.79679050761294,177.95067104978384,180.31954136984828,182.33087616557523,184.38696719896024,186.8946219395581,189.38722362570758,192.60111742862384,195.09530179323087,198.6651283598166,202.85872862224207,209.1634709412719
f2,main,BAT,2021.07.27,2021.07.27 11:15:00,210.0,false,184.41371132327424,183.90950223713423,156.7586158859111,162.38814363700521,167.09033232947624,170.06823557804444,172.80562318621486,175.44520564311247,177.36508976724332,179.93024899241203,182.12847834950944,183.90950223713423,186.16134138686147,188.29257098173508,191.10276212808998,193.51581328241323,195.83576533612327,198.4737117542502,201.99228662177288,206.1212453557258,212.2837854164989
f2,main,BAT,2021.07.27,2021.07.27 11:30:00,211.0,false,185.08851768211233,184.00821281655357,157.27709158488503,163.64117161160615,167.59450885151554,170.6293541528827,173.96145373555638,176.3806775247726,178.4617806488004,180.25090266414867,182.18721143689132,184.00821281655357,186.34354780988915,188.73910452870962,191.47915533002674,194.46121748034102,196.58793585798654,199.6995427553727,202.4614733100778,207.14921656160112,213.60953458499796
f2,main,BAT,2021.07.27,2021.07.27 11:45:00,203.0,false,170.55222066081345,170.5045411779873,142.94096358794627,148.5962577041606,151.67375497243373,154.9167389087239,158.7333860374105,161.10222306969183,164.0218165999235,165.97530827875843,168.33377653001742,170.5045411779873,172.13951398462245,174.44818239722719,176.73932242841835,179.49834120483254,181.58578408614295,185.2409026517766,188.6453052286738,193.64464968153274,200.40773033278776
f2,main,BAT,2021.07.27,2021.07.27 12:00:00,124.0,false,127.89597529208191,127.70145415234339,101.92694026035475,106.45225934840663,109.8595682582123,113.14212174161501,115.76289243266466,118.43657706675329,120.4701209689855,122.93545912744507,125.02658077783703,127.70145415234339,129.3461286906918,131.52294911099486,133.77142806524463,136.37062788796936,138.942545843611,142.11787903250945,145.60848335383807,149.65020724619689,156.5730909238797
f2,main,BAT,2021.07.27,2021.07.27 12:15:00,97.0,false,104.76483411370324,104.46735711008387,77.72652313395771,83.82453183044083,87.29622926031674,89.91477401523721,92.75924746608116,95.04206493250248,97.55216420357974,99.92294334598131,102.28090752329845,104.46735711008387,106.58961203761687,108.76641130751881,111.12084219538245,113.50432489617579,115.6316884408707,119.50215814567213,122.17206299717294,125.7134129074654,134.86578447036604
f2,main,BAT,2021.07.27,2021.07.27 12:30:00,105.0,false,103.56893135260911,102.85889794911984,76.88515191291165,83.08367649911008,86.57603598987386,89.3669125811592,92.32978026511428,94.49874164722848,96.53814890190621,98.70926886274646,100.91044976543066,102.85889794911984,105.30700040910125,107.73796241280182,109.966879395529,112.076470340309,114.74965565195207,117.67748548935445,120.47659904694218,124.77991536029565,132.17628339253483
f2,main,BAT,2021.07.27,2021.07.27 12:45:00,112.0,false,117.99005129132532,117.65871645473129,90.95978239991369,96.35735674483283,100.22083197576374,103.5298067586582,106.381536200462,108.83629561845166,111.6325012110133,113.81012826971279,115.74370274640177,117.65871645473129,119.74124082825534,122.01709785935891,124.11121287528826,126.82666081413473,129.23244637457412,133.12871279194007,135.9721493465772,139.98982112128107,146.20472526795388
f2,main,BAT,2021.07.27,2021.07.27 13:00:00,156.0,false,152.08409679787908,152.1447174968714,123.87628986143916,129.55728214213525,134.29373435380163,137.21364490134255,140.02729876538686,142.0419095818918,145.18849662880496,147.6624845339162,149.6104853595674,152.1447174968714,154.40167885318036,156.88273528830823,158.8716881673532,161.3208632796269,163.7153896768665,166.93299740941202,169.91691477602782,174.99278811416013,180.22181811503089
f2,main,BAT,2021.07.27,2021.07.27 13:15:00,186.0,false,173.7400997246536,174.12418897452537,145.1433009850204,151.93607957879823,155.47303295686098,159.206975920152,161.86786202171632,164.0144980145777,166.25703657458183,168.63531374509188,171.145614284616,174.12418897452537,176.05921884245177,178.13533014173623,180.3668637137775,182.3879436273659,185.19871721527022,188.1548170125961,191.86989096274192,196.05238967805707,203.57784511568218
f2,main,BAT,2021.07.27,2021.07.27 13:30:00,187.0,false,177.03545256692405,176.94981267904836,148.342054896431,154.96492349050592,158.77120083280636,161.8677184112809,165.19347689964758,167.66047694052818,170.1242896011899,172.3869241280922,174.47647352264698,176.94981267904836,179.2127542876052,181.8744806085423,183.8410569690489,186.05257888412774,188.6447145566293,191.5806928638394,194.7446766012891,199.43036820323354,206.78550157020615
f2,main,BAT,2021.07.27,2021.07.27 13:45:00,198.0,false,177.19528484854675,177.4578246195112,147.25430813597512,154.29177974623593,158.6712313372822,162.45009387291012,165.40154650251532,167.9034052076724,170.2334612494366,172.4273768427906,174.6298140568595,177.4578246195112,179.60842277128427,181.73561534565667,183.88018095613342,187.21501513476758,189.29077195929517,192.2639837435163,195.9453956370462,200.79401756513153,206.22501397866947
f2,main,BAT,2021.07.27,2021.07.27 14:00:00,194.0,false,177.0287693147923,176.74504199522704,147.01154545395767,154.04721200006276,158.37247079511582,162.0372081006509,165.0703958435434,167.94810929953022,170.83532431424993,172.94134056693358,174.98955119859008,176.74504199522704,178.64337219955874,181.78730581811882,184.06757148556218,186.39939080437347,188.53797355677048,191.88836508578387,195.0394830798216,199.6201344895976,206.2576394269099
f2,main,BAT,2021.07.27,2021.07.27 14:15:00,192.0,false,174.73562410819812,174.64091194173574,146.4496638900456,151.98626272630662,155.74070244110263,159.67955822691022,162.88589785807304,165.9967120853891,167.88907127328363,170.07574937839118,172.393327416831,174.64091194173574,176.89860343301746,179.6870268506708,181.4057512433176,183.65953339755765,186.6089627774951,189.8522296281406,192.9811013553118,197.16535477994984,203.62397616158742
f2,main,BAT,2021.07.27,2021.07.27 14:30:00,199.0,false,172.00179730760144,171.60382212540992,143.38297733021892,150.28598835743938,154.26031437426118,158.1181345823532,160.65129938572622,163.30569113197944,165.43282580315642,167.54556906753166,169.71020787588358,171.60382212540992,174.11579109036273,176.14222686856613,179.10011035949591,181.43965570578044,184.55025909112808,187.2273945489295,189.8262727452886,193.19305037409114,198.74554133455445
f2,main,BAT,2021.07.27,2021.07.27 14:45:00,195.0,false,163.5120563432181,164.04269289054855,135.0705455815666,140.96039295988888,145.73350171137352,149.31183452377832,152.14429081090634,154.47061232156275,156.9792362836648,159.35267495312368,161.7273037694156,164.04269289054855,166.01467940411163,168.090431054598,170.15898932522492,172.27022814173512,175.04744286410966,176.96307872555968,180.30598027949299,185.24677083610854,191.59201335425544
f2,main,BAT,2021.07.27,2021.07.27 15:00:00,155.0,false,140.94831370376778,140.86583077868522,111.76529265314973,118.54154349688916,122.6295422922764,126.71897607306046,129.06388127062414,132.00258966516682,134.61864038735877,136.85957692794744,138.75827569662388,140.86583077868522,143.42299457121538,145.64748239246273,148.0284016657924,150.0929537519745,152.63987532192235,155.7546361116472,158.5298144154269,162.6431856430389,168.0620208049756
f2,main,BAT,2021.07.27,2021.07.27 15:15:00,162.0,false,142.35617072289068,142.34317029057826,113.79300189488679,120.90488911085554,124.56582063187241,127.23318850951182,129.90525518987843,132.84628797828378,135.62013074299037,137.73893195430745,140.10240236448524,142.34317029057826,144.4752873334696,146.867260890034,149.3610112990395,152.17118498487744,154.4657810042403,157.73575699296964,160.9622290355516,164.16375026043409,170.4136087438751
f2,main,BAT,2021.07.27,2021.07.27 15:30:00,199.0,false,160.7358472748449,161.59993690262885,130.04119835975533,136.9749580233876,141.7502782938661,145.34987410668205,148.96675543796542,151.92519312397636,154.2941567948283,157.14359654320106,159.41911799121704,161.59993690262885,163.76909937830524,166.37017231445785,168.171554885348,170.5646480466817,173.40041285006163,176.45608076749164,179.78284761591516,184.09110944378315,187.95663527149887
f2,main,BAT,2021.07.27,2021.07.27 15:45:00,201.0,false,168.31504019624234,168.80969465450443,138.60950613218412,145.27356025718515,149.89502469392556,153.10008288121122,155.79975766157054,159.1832677508595,161.9456652188933,164.51477846225052,166.88866455460578,168.80969465450443,171.132082478254,173.49971841887455,175.57725663203163,177.68960158099085,180.28286738681436,182.9782533078103,186.74899011302335,190.59249966727532,197.66933803171028
f2,main,BAT,2021.07.27,2021.07.27 16:00:00,184.0,false,169.03171608770398,169.25106457722447,139.54891708331417,146.98937160963425,150.67106201937693,153.86036365841946,156.70068889234034,159.44104252616452,162.54847621036197,164.7334609622176,166.90578119524073,169.25106457722447,171.67071038470777,174.43886942333052,176.3465847859064,178.87627050797434,181.19401550233331,183.83568656289742,187.28299291885966,191.2547598671304,197.31868925084007
f2,main,BAT,2021.07.27,2021.07.27 16:15:00,186.0,false,165.3220299729593,165.02683800856718,135.3802004227287,142.23173793701434,147.2111062194058,151.08519140880276,153.380736608939,156.53625166004454,159.14443166237865,161.30535688690225,163.08450434486906,165.02683800856718,167.19282412693482,169.53877621337588,172.33495355995944,174.92041397524343,177.79313248159104,180.51919122746764,183.46051818906668,187.66878354391505,194.04065140455188
f2,main,BAT,2021.07.27,2021.07.27 16:30:00,187.0,false,161.00808094139987,160.38656511809637,131.82517124765565,138.3842626959819,143.1943706519824,146.47156343591158,149.2224203705114,151.57593845339713,153.97785939131123,155.82090667826972,158.17721239191505,160.38656511809637,162.67965833045474,164.9766758464138,167.3343241851758,170.02626705023542,173.0236854890102,176.1554916666857,179.42035013527772,184.52733882307763,191.91453534981707
f2,main,BAT,2021.07.27,2021.07.27 16:45:00,186.0,false,152.16675966469123,151.9219692133121,122.02427679643132,129.29303508876131,133.48585335729308,137.59584055787184,140.2980428175196,143.21249099099023,145.172563520566,147.17442977362052,149.7250239161827,151.9219692133121,154.0747229969155,156.6892804008698,159.2026818103092,162.07911257693107,164.6075466852351,167.48382530457314,170.65949119373303,174.75000846301864,181.91635225401265
f2,main,BAT,2021.07.27,2021.07.27 17:00:00,143.0,false,120.49772499708341,120.29722476192,89.18664944237733,96.92037510756052,102.28401151921457,105.96710691065682,109.39208277181021,111.8193656014373,114.33273450148317,116.59281565253504,118.7280013868668,120.29722476192,122.65839365698425,124.67519099706622,126.99534777800359,129.47956817348478,132.41065503701375,134.69947026910938,138.19697739273218,142.872810660292,149.77788949529503
f2,main,BAT,2021.07.27,2021.07.27 17:15:00,136.0,false,109.29874596817936,109.52481705769807,79.82833954219784,87.39651309373258,91.08223550627753,95.07320018295461,98.1915011139578,101.29715412703715,103.5400684184813,105.35154533006711,108.02190051037041,109.52481705769807,111.5826612301593,113.55952192278,115.48548423179024,118.35206022335149,121.35637862304675,123.51687422592029,127.40861647096983,130.88676795858484,136.103171441964
f2,main,BAT,2021.07.27,2021.07.27 17:30:00,172.0,false,140.5612574701664,141.32746212746656,110.33296849177998,117.21099776418903,122.21816131670882,125.75566432680681,129.4874629204373,132.01036360095424,134.615594590842,137.17606250711077,139.19720520669688,141.32746212746656,143.69890668621414,145.73464996805905,148.06885756690667,149.95161633521522,152.04918089403319,155.2639782302722,158.1328821094318,161.81699852936512,168.03462619050484
f2,main,BAT,2021.07.27,2021.07.27 17:45:00,184.0,false,159.9177319923379,160.5225589743958,129.15410161348592,137.48619151090764,141.41603981688158,145.23957644061602,147.8633589743155,150.3490519727014,153.45160385751973,155.62989620057587,157.98108080370037,160.5225589743958,162.46015713351574,164.91005064435504,167.63775083408967,169.62506203228008,172.22724276397696,174.31370272059402,177.70166467848176,181.25410477113053,187.89949635419126
f2,main,BAT,2021.07.27,2021.07.27 18:00:00,170.0,false,163.52405838815454,163.76548153614573,134.13978976907288,141.05280981168855,145.62229256875702,149.41819320949458,152.17568490570812,154.52450436695423,156.85994022097395,159.0830518687108,161.5329324965575,163.76548153614573,165.41173522709929,167.84827320418407,170.22974504359806,171.93247715515307,174.94020178892055,178.11336716320668,181.67859492660878,186.12159650437314,192.16436580717138
f2,main,BAT,2021.07.27,2021.07.27 18:15:00,159.0,false,159.60655880040633,159.48572009709773,131.3606411943119,136.75982871941403,141.1741581587741,145.66250436572452,148.72087174435833,150.8062408444851,152.93517790212198,155.61748279729986,157.32234137702497,159.48572009709773,161.88757905932565,164.09374262824727,166.53844047365632,169.09393737287868,171.42397671283436,173.83052928111033,176.90703549191633,181.79872986944244,187.05484787919167
f2,main,BAT,2021.07.27,2021.07.27 18:30:00,172.0,false,153.08397209501007,153.07880897018538,124.07970324550891,129.61300618940035,135.14591990072051,138.5109701590053,142.3613090937878,145.03503637849585,147.0850488748071,148.9561955581472,150.64815505120254,153.07880897018538,155.0844048677164,157.7834660374671,160.04172438764945,162.70156449488636,165.3250919225729,167.50767202389434,170.43394012748865,174.80032025535206,180.70718146692303
f2,main,BAT,2021.07.27,2021.07.27 18:45:00,174.0,false,151.1114395804602,150.95595422329865,121.98928151471871,128.51333343351084,133.14502190615352,136.88564717184084,140.02488633042992,142.43132265333827,144.80162214237353,146.94903094180583,148.81227763768322,150.95595422329865,152.94249621167768,155.55285215993715,157.84182982740498,159.9640876512624,162.30433346358004,165.17556255386347,169.04283886874626,172.96601478356243,181.2025967249221
f2,main,BAT,2021.07.27,2021.07.27 19:00:00,172.0,false,148.7036911692906,148.77340688076094,119.16606358312393,127.08604965473239,131.25630556266896,134.9118681102219,137.81888904479766,139.54730131980494,141.51009222124364,143.82493986564734,146.07974533831347,148.77340688076094,151.0275528487471,153.31775655318515,155.45902875946172,157.4925040904183,160.21977997205374,163.4866062179809,166.99809979136762,170.73741350503207,177.13807655315503
f2,main,BAT,2021.07.27,2021.07.27 19:15:00,162.0,false,146.25338506624297,146.35997269292983,117.00647363938971,124.46391617644814,127.91152173838982,130.80788529627134,134.54325670145985,137.15767978206603,139.29619070337418,141.6345175606378,144.4941076676123,146.35997269292983,148.82848279611056,150.91051250126336,152.8216839612343,155.24661081544897,157.76233279103965,160.78016077905446,164.292807186109,169.07469597115374,176.25133094301447
f2,main,BAT,2021.07.27,2021.07.27 19:30:00,180.0,false,141.66511708892816,141.6165827011178,112.97837853052454,118.2461403618529,122.62198142459542,127.05446199045012,130.1988429064013,133.00063438260486,135.5825901072093,137.8156526283844,139.83610378838188,141.6165827011178,144.05610797229212,146.2745776448553,148.41527287409272,150.92518696194858,153.41409193294533,156.74995088963686,159.9759964220653,164.660661338725,170.34404999510815
f2,main,BAT,2021.07.27,2021.07.27 19:45:00,161.0,false,127.25167727865619,126.49536478409605,98.36634386950628,104.52948847248946,109.69398541169681,112.80279328802247,115.73248093338091,118.45295214628158,120.41949630147263,122.75609365601342,124.547968600222,126.49536478409605,128.67415973392323,131.23479202866775,133.67418784862897,135.7681608300303,138.7426998329805,142.4666580147385,146.20857538778125,150.43108462493768,156.38297403409487
f2,main,BAT,2021.07.27,2021.07.27 20:00:00,146.0,false,117.8901345441622,117.32468983814923,89.98081317188455,96.40644595277408,100.89172713646678,104.81717621330527,107.22835137572666,108.99729946388537,110.60774827813344,112.73300266926225,115.08880551295073,117.32468983814923,119.35615691914441,121.3917630615709,124.19014838254489,126.81006219712991,129.224800648316,132.0424647231806,136.3714854775544,140.86478629013632,146.90973675351245
f2,main,BAT,2021.07.27,2021.07.27 20:15:00,147.0,false,120.77659241484531,120.61979275507996,93.16491127581808,99.07429283427649,102.90947494749271,106.56359216148472,109.41267899887411,111.78197907661837,114.1830023245246,116.28540381053625,118.48680140421628,120.61979275507996,122.37136858839648,124.33752730205205,126.77238646046239,129.43418128461465,132.61299977014085,135.76007896610207,139.2216936430175,142.62857078067785,148.28492767751268
f2,main,BAT,2021.07.27,2021.07.27 20:30:00,141.0,false,122.3508346361398,122.23456426874336,94.30526355855406,99.55334501720458,104.07358968547638,108.02391719105677,110.93365219507729,113.92883752974531,115.76548170148271,117.658032952703,119.95591156557633,122.23456426874336,124.5721576653091,126.69449645884158,128.3572588960847,130.12577205380262,132.94529059965717,136.7580937622738,140.92214904305152,146.12278077740734,153.20110541281682
f2,main,BAT,2021.07.27,2021.07.27 20:45:00,141.0,false,119.22130516539208,118.9787586053427,91.59639107233426,98.03160266375811,101.61594921969292,104.83459472317689,107.40394017568806,110.31600451326644,112.6887563904453,114.92983984057761,116.87404893225754,118.9787586053427,120.80194195092523,123.34393013886766,125.75951758907826,128.1664933787401,130.46424701175965,133.54072741723593,137.59763576646702,141.65023244422105,148.57798872950244
f2,main,BAT,2021.07.27,2021.07.27 21:00:00,144.0,false,117.91484118232698,117.45926231978217,89.64795620248324,95.37708405990243,99.86292772222743,102.61309911954015,105.78854730020878,108.75000341613196,111.75826296560393,113.25119073028623,115.28931471551714,117.45926231978217,119.57998980275194,121.48901886822586,124.05903801773296,126.30686598574084,129.35958998831234,133.5807890038904,136.790795797463,140.97135308550608,147.00570328738905
f2,main,BAT,2021.07.27,2021.07.27 21:15:00,138.0,false,117.00468185815575,116.7630652860451,87.67612547070681,94.66670974963056,99.26023106137656,102.02233847942846,104.38466474814454,107.10934366980625,109.05471050158708,111.97991250368783,114.60064971631652,116.7630652860451,119.17260549615054,121.6402616534832,123.96928497727124,126.43045012441263,129.28427406464309,132.71659574141697,136.24697285792766,140.0276207188913,145.65227164395196
f2,main,BAT,2021.07.27,2021.07.27 21:30:00,144.0,false,114.2815167601776,114.6288972224153,82.80674413685641,90.59499287444753,95.30358888014919,99.07732317160902,102.47157773013153,105.8729333323841,107.86865048088085,110.27749519094981,112.35279046147176,114.6288972224153,116.73533126397764,118.88269881322825,121.20506528418825,123.76084232336467,126.35186259758893,129.24494006464707,132.9402955677848,137.01972439874854,142.78744587814083
f2,main,BAT,2021.07.27,2021.07.27 21:45:00,148.0,false,112.4976151269047,112.45281206384718,82.71489726568147,90.14337377910371,93.80698180963233,97.03719079655887,100.26136560913025,103.28884412430907,106.12462481148414,108.34442072144707,110.35269738870143,112.45281206384718,115.00010651669605,116.67917841017699,119.33278807541238,121.9389417610679,124.5454590329476,127.75560175545633,130.87146454483212,136.01626841582512,142.75234921204284
f2,main,BAT,2021.07.27,2021.07.27 22:00:00,131.0,false,104.41200615756573,104.20244684403832,74.15247055111767,81.89832580604873,85.7335958095492,89.32746103999197,92.39683417267698,95.60820540866027,97.83335619711094,100.20461814148008,102.44002921472946,104.20244684403832,106.7002382390521,108.70447035844758,111.02174693901264,113.35334268276972,116.30888602679107,119.33787343207379,123.12208030495196,127.42205324609809,133.56693238969603
f2,main,BAT,2021.07.27,2021.07.27 22:15:00,132.0,false,111.37544021136605,111.9114059899556,81.40312554994918,88.58147955414745,92.7291504315185,95.85528927397766,98.73653878643837,101.78247031632922,104.69717494483773,107.34597671988854,109.59182193682014,111.9114059899556,113.79058646128559,115.63607272391108,117.90400864986908,120.39258162615407,122.77816830315075,126.36883527204812,129.78025881681052,134.41606710474093,140.70233257110283
f2,main,BAT,2021.07.27,2021.07.27 22:30:00,127.0,false,112.37036595119318,112.39881706632741,82.27066750317123,88.49407281592529,93.32292605941053,97.213764064028,100.11879265989796,102.53853657230943,105.19434212701655,108.15998084914251,110.1717748565366,112.39881706632741,115.02241500185154,117.28743213650125,119.08024207436047,121.27656699287007,124.3543423083884,127.57385201977797,131.04105974642852,134.98307718394443,143.84910227440267
f2,main,BAT,2021.07.27,2021.07.27 22:45:00,127.0,false,113.13265582613735,113.31165291915048,82.60930250976097,89.9623942453032,93.75778822924734,97.80699094315037,100.92291228528148,103.82882473269778,106.68126650854505,108.7524180861123,110.74603960480117,113.31165291915048,115.87067643068063,118.00336278972341,120.16821415901485,122.17645191116488,124.8655728409595,128.2068582830277,131.16768484748596,135.64033722097767,143.51327898813926
f2,main,BAT,2021.07.27,2021.07.27 23:00:00,139.0,false,111.38335169963113,110.97686587613808,82.6924396320566,89.31967733911803,93.03580094195947,96.10883566403886,98.84929275872683,101.46829081286252,103.67152802848247,106.36668877642992,108.15797706468933,110.97686587613808,113.24431301968035,115.58939064411578,117.80105838574057,120.72815991405251,123.15094189150685,125.99534736387777,129.97393495209434,134.59016348435293,141.30429604373083
f2,main,BAT,2021.07.27,2021.07.27 23:15:00,138.0,false,110.1758475505973,110.061418889767,81.96346842038612,88.5356890568109,92.08831924505137,95.31286042668913,97.36622056792595,100.47795982154635,103.55516189209928,105.98932818231366,108.08743364583484,110.061418889767,112.01111858726416,114.11559745904798,116.66679810707208,118.95934044279086,121.7084387503519,124.59614946452578,128.52070860312938,133.3922553000417,138.96207155038724
f2,main,BAT,2021.07.27,2021.07.27 23:30:00,116.0,false,102.57138440324523,102.4904565517763,73.36751152245826,80.53207261880793,84.38357234157655,87.78527520662338,91.0975264903068,93.76438588743994,96.46585785289082,98.74861458354566,100.66703017598769,102.4904565517763,104.19638191317856,106.28433751536546,109.02333854054812,111.68075407410548,113.98752237361307,117.06062589538263,120.53551003295405,124.8003763735983,131.62318121898497
f2,main,BAT,2021.07.27,2021.07.27 23:45:00,93.0,false,84.20761883726593,84.36895083128334,54.22213643596288,61.26432623173368,66.83551303114268,70.06092997933388,72.63845331659563,75.62425104112273,77.72279761531021,80.15933324564766,82.20957330422755,84.36895083128334,86.27754767051115,89.3530807045858,91.46380511738342,93.49758008838344,95.69959329654233,98.16332068519976,101.83077450501658,106.65241821638533,112.56531002337303
f2,main,BAT,2021.07.28,2021.07.28 00:00:00,91.0,false,72.55991856374747,71.7962405570262,43.9083240391604,50.322627460411574,55.14295921980353,58.61681594644313,61.518124434891064,63.88082035588588,66.24541989931927,67.84221288608433,69.77830976296158,71.7962405570262,74.0978651490928,76.31917981896065,79.29310156027022,81.81967463177348,84.6933625440119,87.43266513384211,90.83674276337135,95.34239659879493,100.97464160921422
f2,main,BAT,2021.07.28,2021.07.28 00:15:00,88.0,false,68.92370836600816,68.75750774401885,40.69023396003107,47.21867606185929,51.1931199736181,54.15460455515413,57.32102398116849,60.08434683858644,62.93945603741582,64.7537271470191,66.63282249162197,68.75750774401885,70.55758317347777,73.02229457223247,75.34671364477843,78.22548822541988,80.71764056310606,83.41238207361747,86.70574676263084,90.58757315760319,96.40113769467418
f2,main,BAT,2021.07.28,2021.07.28 00:30:00,86.0,false,68.14108452816515,67.96008982345015,40.15393844894355,47.12081916629699,50.62411329294589,54.39227895556411,56.99600082421314,59.03622738131167,61.770787567525,63.85008574428659,65.91093245466266,67.96008982345015,69.51711406196921,71.33591912792645,73.9897606827724,76.44440890199772,79.03148564334361,82.50939559619539,84.81130029535197,89.12457448227028,97.6003711778544
f2,main,BAT,2021.07.28,2021.07.28 00:45:00,85.0,false,69.61493415839051,69.45540106398192,40.13983975386471,48.44572533817831,52.72584072041498,55.11483620473869,57.764261324003186,60.27998997539434,62.98047810157083,65.11475298088416,67.43056192319546,69.45540106398192,72.09865025898009,73.93219840835597,76.05546967017264,78.68852426059212,80.49009890899636,83.74549196059778,87.46489186473183,91.38773612962532,97.89258117477775
f2,main,BAT,2021.07.28,2021.07.28 01:00:00,110.0,false,90.05636691837417,89.79397387779983,62.66930907320287,69.16732749136774,72.95813856666085,76.0414865561789,78.93787005747305,81.61548151745441,83.81302678028429,85.56859834670664,87.43455734987576,89.79397387779983,92.25291321256844,94.76904985504015,96.41776308562214,98.75640080748832,100.75055867440165,103.03444091372877,106.09707123354434,111.54032866706595,118.94956646369984
f2,main,BAT,2021.07.28,2021.07.28 01:15:00,123.0,false,101.87440039834674,101.5143240914035,73.65664972880546,81.10471260877883,85.17706648940563,87.5178192943925,90.73509403863513,93.44742275575932,95.83208137135321,97.36098601283094,99.45004333625351,101.5143240914035,104.10374326332294,106.2988905639746,108.2288730987725,110.5764650334284,112.89412784471816,115.83957168414706,119.02291757689623,122.84116917086996,129.2726397695977
f2,main,BAT,2021.07.28,2021.07.28 01:30:00,130.0,false,107.15794357910049,106.7869056104438,77.78507759065005,84.94468460612833,89.03783586963574,92.74790984807166,95.73144910760777,98.18121504535893,100.17874098938843,103.34780618025134,105.12806315305454,106.7869056104438,108.98828067259778,110.90040764162653,112.65624131341137,115.37389478291287,118.01626832545963,121.09993585659949,124.98218307944303,130.58626994053196,137.8395317864514
f2,main,BAT,2021.07.28,2021.07.28 01:45:00,122.0,false,107.8776649359695,107.54687671771697,77.77668408444832,84.96860678776594,89.42307730393149,93.37049442345632,95.88785433572373,98.06099149033916,100.89272363555389,103.40194444692388,105.37301585449306,107.54687671771697,109.88585944512329,112.10932314547118,114.2496819196118,116.80793192523926,119.98423608205337,122.92537459310849,126.5601219814368,130.54386776791563,136.57006140622738
f2,main,BAT,2021.07.28,2021.07.28 02:00:00,119.0,false,108.98425276458477,108.56553997383244,80.70003046378599,86.45012522690766,90.73529537117851,93.70977925727362,96.6788053106018,99.74181273601268,102.37184756881837,104.62280510241881,106.79540007299651,108.56553997383244,110.75667961796417,113.51291090486107,115.78042244242478,118.37743647033156,121.3310140471088,124.16709151092677,127.11847972263641,131.5033707553992,136.40446337798076
