model,scheme,date,event_id,abs_sum,n_obs,event_days,mae
M2,loeo,2021-07-07,E073,664.1037968985933,96,1,6.917747884360346
M2,loeo,2021-07-08,E074,804.6178893250715,96,1,8.38143634713616
M2,loeo,2021-07-09,E075,840.8190376461802,96,1,8.75853164214771
M2,loeo,2021-07-10,E076,394.07749821565335,96,1,4.104973939746389
M2,loeo,2021-07-11,E077,110.52759094211184,96,1,1.151329072313665
M2,loeo,2021-07-12,E078,595.3933248180052,96,1,6.202013800187554
M2,loeo,2021-07-14,E080,1023.1514153912128,96,1,10.657827243658467
M2,loeo,2021-07-16,E082,856.0111464728252,96,1,8.916782775758596
M2,loeo,2021-07-17,E083,444.7156420232974,96,1,4.6324546044093475
M2,loeo,2021-07-18,E084,104.41249724728486,96,1,1.0876301796592174
M2,loeo,2021-07-19,E085,629.7279188784623,96,1,6.55966582165065
M2,loeo,2021-07-20,E086,796.6024969576184,96,1,8.297942676641858
M2,loeo,2021-07-21,E087,842.6274471212856,96,1,8.777369240846726
M2,loeo,2021-07-22,E088,868.6977743914067,96,1,9.048935149910486
M2,loeo,2021-07-23,E089,688.9175070361349,96,1,7.176224031626405
M2,loeo,2021-07-24,E090,312.2337392113658,96,1,3.252434783451727
M2,loeo,2021-07-25,E091,141.1958643528764,96,1,1.470790253675796
M2,loeo,2021-07-26,E092,687.815793695801,96,1,7.1647478509979265
M2,loeo,2021-07-27,E093,992.4325479418906,96,1,10.33783904106136
M2,loeo,2021-07-28,E094,1226.3744749853652,96,2,12.774734114430887
M2,loeo,2021-07-29,E095,2724.021611029879,96,1,28.375225114894572
M2,loeo,2021-07-30,E094,1447.3866961991403,96,2,15.076944752074377
M2,loeo,2021-07-31,E096,2756.1172860886445,96,1,28.70955506342338
M2,loeo,2021-08-01,E097,99.16094048522343,96,1,1.0329264633877442
M2,loeo,2021-08-02,E098,826.4290061423862,96,1,8.608635480649857
M2,loeo,2021-08-03,E099,87.5593760246974,96,1,0.9120768335905979
M2,loeo,2021-08-04,E100,132.57530802401368,96,1,1.3809927919168092
M2,loeo,2021-08-05,E101,79.38547927774422,96,1,0.8269320758098356
M2,loeo,2021-08-06,E102,104.85475273296268,96,1,1.0922370076350278
M2,loeo,2021-08-07,E103,88.17961697293039,96,1,0.9185376768013582
M2,loeo,2021-08-08,E104,80.9273403267468,96,1,0.8429931284036125
M2,loeo,2021-08-09,E105,2509.542997108688,96,1,26.14107288654883
M2,loeo,2021-08-10,E106,1762.8758416227222,96,1,18.363290016903356
M2,loeo,2021-08-11,E107,1580.1253257902554,96,1,16.45963881031516
M2,loeo,2021-08-12,E108,1195.805627744829,96,1,12.45630862234197
M2,loeo,2021-08-13,E109,1481.9845722081257,96,1,15.437339293834642
M2,loeo,2021-08-14,E110,1130.6131751775436,96,1,11.777220574766078
M2,loeo,2021-08-15,E111,101.82356618744679,96,1,1.060662147785904
M2,loeo,2021-08-16,E112,1860.5780953674612,96,1,19.381021826744387
M2,loeo,2021-08-17,E113,1087.8807158516559,96,1,11.332090790121415
M2,loeo,2021-08-18,E114,855.9955111485198,96,1,8.916619907797081
M2,loeo,2021-08-19,E115,610.1875565255239,96,1,6.356120380474207
M2,loeo,2021-08-20,E116,674.6289522319296,96,1,7.0273849190826
M2,loeo,2021-08-21,E117,269.10441896166196,96,1,2.8031710308506455
M2,loeo,2021-08-22,E118,88.1505084610316,96,1,0.9182344631357459
M2,loeo,2021-08-23,E119,671.4008723855482,96,1,6.99375908734946
M2,loeo,2021-08-24,E120,651.6597233155251,96,1,6.788122117870053
M2,loeo,2021-08-25,E121,647.979051825352,96,1,6.749781789847417
M2,loeo,2021-08-26,E122,712.8884290157478,96,1,7.4259211355807055
M2,loeo,2021-08-27,E123,880.7542456612242,96,1,9.174523392304419
M2,loeo,2021-08-28,E124,800.4224633223077,70,1,11.434606618890111
M2,loeo,2021-08-29,E125,134.90599451351764,50,1,2.6981198902703527
M2,loeo,2021-08-30,E126,1016.4045621782872,96,1,10.58754752269049
M2,loeo,2021-08-31,E127,866.0652719109687,96,1,9.02151324907259
M2,random5,2021-01-01,E000,2133.2513928532253,96,1,22.22136867555443
M2,random5,2021-01-02,E001,2402.556528109327,96,7,25.026630501138822
M2,random5,2021-01-03,E002,2262.3024446159734,96,2,23.565650464749723
M2,random5,2021-01-04,E003,3318.0188796757184,96,4,34.56269666328873
M2,random5,2021-01-05,E004,431.02737165627616,96,15,4.489868454752877
M2,random5,2021-01-06,E004,40.807424635605535,96,15,0.4250773399542243
M2,random5,2021-01-07,E005,3198.765188542684,96,2,33.32047071398629
M2,random5,2021-01-08,E006,1220.9009570208561,96,4,12.717718302300584
M2,random5,2021-01-09,E007,4148.898197238422,96,1,43.217689554566896
M2,random5,2021-01-10,E008,4768.487105091907,96,1,49.6717406780407
M2,random5,2021-01-11,E009,714.9908435737951,96,4,7.447821287227033
M2,random5,2021-01-12,E004,22.109271850926987,96,15,0.23030491511382278
M2,random5,2021-01-13,E004,49.98268671555792,96,15,0.5206529866203949
M2,random5,2021-01-14,E010,2794.8923955316673,96,3,29.11346245345487
M2,random5,2021-01-15,E011,1614.0509979825197,96,4,16.81303122898458
M2,random5,2021-01-16,E012,5136.943891011002,96,1,53.50983219803127
M2,random5,2021-01-17,E013,4098.299771696752,96,4,42.690622621841165
M2,random5,2021-01-18,E014,1068.461651630862,96,4,11.129808871154813
M2,random5,2021-01-19,E004,22.6003587988187,96,15,0.23542040415436147
M2,random5,2021-01-20,E004,1137.7657962955486,96,15,11.851727044745298
M2,random5,2021-01-21,E015,2890.892375734721,96,2,30.11346224723668
M2,random5,2021-01-22,E016,1125.9056451783138,96,4,11.728183803940768
M2,random5,2021-01-23,E017,5440.757346199633,96,4,56.674555689579506
M2,random5,2021-01-24,E018,9403.421941407545,96,4,97.95231188966193
M2,random5,2021-01-25,E019,923.6128940438695,96,4,9.620967646290307
M2,random5,2021-01-26,E004,12.520027860524738,96,15,0.13041695688046603
M2,random5,2021-01-27,E004,57.51203088181079,96,15,0.5990836550188624
M2,random5,2021-01-28,E020,2374.8234191193333,96,2,24.73774394915972
M2,random5,2021-01-29,E021,880.2109976675767,96,3,9.168864559037258
M2,random5,2021-01-30,E022,1508.0702848777487,96,3,15.709065467476549
M2,random5,2021-01-31,E004,1785.525464348882,96,15,18.599223586967522
M2,random5,2021-02-01,E023,1573.4161480795774,96,3,16.3897515424956
M2,random5,2021-02-02,E024,1107.5008785833027,96,3,11.536467485242737
M2,random5,2021-02-03,E025,954.6380824251233,96,3,9.944146691928369
M2,random5,2021-02-04,E003,818.0557504299192,96,4,8.521414066978325
M2,random5,2021-02-05,E001,7818.15172616377,96,7,81.4390804808726
M2,random5,2021-02-06,E026,4611.422973810346,96,6,48.035655977191105
M2,random5,2021-02-07,E027,1099.3247155656757,96,5,11.451299120475788
M2,random5,2021-02-08,E006,810.0878731579764,96,4,8.438415345395589
M2,random5,2021-02-09,E028,1104.1466252889254,96,3,11.501527346759639
M2,random5,2021-02-10,E029,1934.9537003754742,96,3,20.155767712244522
M2,random5,2021-02-11,E009,3827.205797972092,96,4,39.86672706220929
M2,random5,2021-02-12,E026,4271.728998231123,96,6,44.49717706490753
M2,random5,2021-02-13,E026,1035.0312402703578,96,6,10.781575419482893
M2,random5,2021-02-14,E027,982.4795344394972,96,5,10.234161817078096
M2,random5,2021-02-15,E011,1475.0916326377978,96,4,15.36553783997706
M2,random5,2021-02-16,E030,656.9780544303248,96,3,6.8435214003158835
M2,random5,2021-02-17,E013,917.640968364148,96,4,9.558760087126542
M2,random5,2021-02-18,E014,967.733169990979,96,4,10.080553854072699
M2,random5,2021-02-19,E031,7954.442137182618,96,2,82.85877226231894
M2,random5,2021-02-20,E026,3040.7593694616503,96,6,31.674576765225524
M2,random5,2021-02-21,E027,4204.243251896307,96,5,43.79420054058653
M2,random5,2021-02-22,E016,893.1663802724313,96,4,9.30381646117116
M2,random5,2021-02-23,E017,885.1408570114959,96,4,9.220217260536415
M2,random5,2021-02-24,E018,1138.9626632528602,96,4,11.86419440888396
M2,random5,2021-02-25,E019,1373.07506753583,96,4,14.302865286831562
M2,random5,2021-02-26,E032,8020.260975608786,96,2,83.54438516259152
M2,random5,2021-02-27,E026,770.3467129097903,96,6,8.02444492614365
M2,random5,2021-02-28,E027,7297.473349725004,96,5,76.01534739296879
M2,random5,2021-03-01,E023,5584.52461771132,96,3,58.17213143449292
M2,random5,2021-03-02,E024,1696.4312848555005,96,3,17.671159217244796
M2,random5,2021-03-03,E025,791.8158349372914,96,3,8.248081613930118
M2,random5,2021-03-04,E003,686.4487331862274,96,4,7.150507637356536
M2,random5,2021-03-05,E004,579.3858600214396,96,15,6.035269375223329
M2,random5,2021-03-06,E001,304.9623342580853,96,7,3.1766909818550553
M2,random5,2021-03-07,E033,7835.181878794461,96,1,81.61647790410898
M2,random5,2021-03-08,E006,818.2412140307504,96,4,8.523345979486983
M2,random5,2021-03-09,E028,836.5062750239375,96,3,8.713607031499349
M2,random5,2021-03-10,E029,768.5834380854133,96,3,8.006077480056389
M2,random5,2021-03-11,E009,523.5214108578361,96,4,5.453348029769127
M2,random5,2021-03-12,E004,65.7241879932306,96,15,0.6846269582628187
M2,random5,2021-03-13,E001,295.0836565221797,96,7,3.073788088772705
M2,random5,2021-03-14,E010,6729.883609070843,96,3,70.10295426115461
M2,random5,2021-03-15,E011,740.1721932371809,96,4,7.710127012887301
M2,random5,2021-03-16,E030,674.7416746505867,96,3,7.028559110943611
M2,random5,2021-03-17,E013,792.3910090487847,96,4,8.25407301092484
M2,random5,2021-03-18,E014,677.5913438270219,96,4,7.058243164864812
M2,random5,2021-03-19,E004,57.9502274542793,96,15,0.6036482026487427
M2,random5,2021-03-20,E001,150.7516085666341,96,7,1.5703292559024387
M2,random5,2021-03-21,E034,4897.6045016813605,96,1,51.016713559180836
M2,random5,2021-03-22,E016,964.0789903960374,96,4,10.042489483292057
M2,random5,2021-03-23,E017,962.0603129917877,96,4,10.021461593664455
M2,random5,2021-03-24,E018,706.9445958458082,96,4,7.3640062067271685
M2,random5,2021-03-25,E019,947.262871014206,96,4,9.867321573064645
M2,random5,2021-03-26,E004,10.125535756779719,96,15,0.10547433079978874
M2,random5,2021-03-27,E001,170.75878835257654,96,7,1.7787373786726723
M2,random5,2021-03-28,E035,7439.065930825995,96,1,77.49027011277077
M2,random5,2021-03-29,E021,780.6134122810092,96,3,8.131389711260512
M2,random5,2021-03-30,E022,836.1529781769627,96,3,8.709926856010028
M2,random5,2021-03-31,E004,4918.059541752304,96,15,51.22978689325316
M2,random5,2021-04-01,E036,3194.745949073983,96,3,33.27860363618732
M2,random5,2021-04-02,E037,3195.1965613895945,96,3,33.283297514474945
M2,random5,2021-04-03,E038,358.99006119630644,96,2,3.7394798041281923
M2,random5,2021-04-04,E039,4662.6705429047215,96,2,48.569484821924185
M2,random5,2021-04-05,E036,3068.4382221895034,96,3,31.962898147807326
M2,random5,2021-04-06,E037,805.959060093009,96,3,8.395406875968844
M2,random5,2021-04-07,E040,2823.491299684715,96,2,29.411367705049116
M2,random5,2021-04-08,E041,1314.4721199516562,96,2,13.692417916163086
M2,random5,2021-04-09,E042,2734.022451155014,96,3,28.47940053286473
M2,random5,2021-04-10,E043,360.916370609664,96,3,3.759545527184
M2,random5,2021-04-11,E044,489.1791521037096,96,4,5.095616167746975
M2,random5,2021-04-12,E045,2544.4687771464805,96,6,26.50488309527584
M2,random5,2021-04-13,E045,469.704087561384,96,6,4.89275091209775
M2,random5,2021-04-14,E045,612.0386126134424,96,6,6.375402214723358
M2,random5,2021-04-15,E045,456.28561781591816,96,6,4.752975185582481
M2,random5,2021-04-16,E045,791.2534481710597,96,6,8.242223418448539
M2,random5,2021-04-17,E043,185.89696775235058,96,3,1.9364267474203185
M2,random5,2021-04-18,E044,93.6086331889941,96,4,0.975089929052022
M2,random5,2021-04-19,E046,2370.4721778648363,96,3,24.692418519425377
M2,random5,2021-04-20,E046,2462.5857698851637,96,3,25.651935102970455
M2,random5,2021-04-21,E047,1097.9152984158627,96,5,11.436617691831904
M2,random5,2021-04-22,E047,792.005503319004,96,5,8.250057326239626
M2,random5,2021-04-23,E047,1103.4389235090391,96,5,11.494155453219157
M2,random5,2021-04-24,E048,387.2800018798388,96,2,4.03416668624832
M2,random5,2021-04-25,E044,310.66149268313995,96,4,3.2360572154493745
M2,random5,2021-04-26,E049,2726.5965161753215,96,3,28.40204704349293
M2,random5,2021-04-27,E049,925.9113394136073,96,3,9.64490978555841
M2,random5,2021-04-28,E050,846.5738711848121,96,3,8.818477824841793
M2,random5,2021-04-29,E050,788.0131781770198,96,3,8.208470606010623
M2,random5,2021-04-30,E047,491.55642165714676,96,5,5.120379392261945
M2,random5,2021-05-01,E038,2650.628798469956,96,2,27.61071665072871
M2,random5,2021-05-02,E039,106.14024139761565,96,2,1.1056275145584964
M2,random5,2021-05-03,E036,1925.2939131141138,96,3,20.055144928272018
M2,random5,2021-05-04,E037,822.0719681059727,96,3,8.563249667770549
M2,random5,2021-05-05,E051,5781.78746795877,96,1,60.22695279123719
M2,random5,2021-05-06,E040,2371.4200569856835,96,2,24.702292260267537
M2,random5,2021-05-07,E041,1044.850739553664,96,2,10.883861870350666
M2,random5,2021-05-08,E043,4213.185858399511,96,3,43.88735269166157
M2,random5,2021-05-09,E042,7465.485334893228,96,3,77.76547223847113
M2,random5,2021-05-10,E042,2176.812932612441,96,3,22.675134714712925
M2,random5,2021-05-11,E052,882.1976637720381,96,1,9.189558997625397
M2,random5,2021-05-12,E053,2211.2344851894736,96,1,23.033692554057016
M2,random5,2021-05-13,E054,977.7215795285936,96,1,10.184599786756182
M2,random5,2021-05-14,E055,922.1561468493176,96,1,9.605793196347058
M2,random5,2021-05-15,E056,321.99690040380045,96,1,3.3541343792062546
M2,random5,2021-05-16,E044,1409.7643830918055,96,4,14.685045657206308
M2,random5,2021-05-17,E057,2173.6225976888327,96,1,22.641902059258673
M2,random5,2021-05-18,E045,792.0334581117173,96,6,8.250348521997056
M2,random5,2021-05-19,E058,2561.736151547493,96,1,26.68475157861972
M2,random5,2021-05-20,E059,1495.4487000151441,96,1,15.577590625157752
M2,random5,2021-05-21,E060,917.2127897051098,96,1,9.554299892761561
M2,random5,2021-05-22,E048,354.61344891604733,96,2,3.693890092875493
M2,random5,2021-05-23,E061,192.28826574815395,96,1,2.003002768209937
M2,random5,2021-05-24,E046,878.4233039613318,96,3,9.150242749597206
M2,random5,2021-05-25,E047,1054.386635147902,96,5,10.98319411612398
M2,random5,2021-05-26,E062,943.8126876123567,96,1,9.831382162628715
M2,random5,2021-05-27,E049,846.6798868243909,96,3,8.819582154420738
M2,random5,2021-05-28,E050,663.2452944998251,96,3,6.908805151039846
M2,random5,2021-05-29,E063,299.0875328075159,96,1,3.115495133411624
M2,random5,2021-05-30,E004,106.13200697188458,96,15,1.1055417392904643
M2,random5,2021-05-31,E064,945.0847192128979,96,1,9.84463249180102
M2,random5,2021-06-01,E023,668.8683848772516,96,3,6.967379009138038
M2,random5,2021-06-02,E024,706.2900098954673,96,3,7.357187603077784
M2,random5,2021-06-03,E025,730.7558223407311,96,3,7.612039816049283
M2,random5,2021-06-04,E003,1264.7478528921479,96,4,13.174456800959874
M2,random5,2021-06-05,E001,283.0144349493585,96,7,2.948067030722484
M2,random5,2021-06-06,E002,133.84899302201302,96,2,1.3942603439793022
M2,random5,2021-06-07,E005,696.5970413768025,96,2,7.256219181008359
M2,random5,2021-06-08,E006,872.53820652678,96,4,9.088939651320624
M2,random5,2021-06-09,E028,647.5238338972345,96,3,6.745039936429525
M2,random5,2021-06-10,E029,855.7183743927919,96,3,8.913733066591583
M2,random5,2021-06-11,E009,567.4615457527092,96,4,5.911057768257387
M2,random5,2021-06-12,E026,349.6606054579781,96,6,3.642297973520605
M2,random5,2021-06-13,E027,101.76722135531263,96,5,1.0600752224511731
M2,random5,2021-06-14,E010,922.8370702270513,96,3,9.61288614819845
M2,random5,2021-06-15,E011,797.7275034503297,96,4,8.309661494274268
M2,random5,2021-06-16,E030,672.4916754815515,96,3,7.005121619599495
M2,random5,2021-06-17,E013,1162.6169319329306,96,4,12.110593040968027
M2,random5,2021-06-18,E014,723.9883928750437,96,4,7.5415457591150385
M2,random5,2021-06-19,E031,355.28163037155537,96,2,3.7008503163703685
M2,random5,2021-06-20,E065,100.73849293065,96,1,1.0493593013609375
M2,random5,2021-06-21,E015,715.3631537969027,96,2,7.451699518717736
M2,random5,2021-06-22,E016,881.0362966938053,96,4,9.177461423893805
M2,random5,2021-06-23,E017,1050.136353805784,96,4,10.938920352143583
M2,random5,2021-06-24,E018,944.2402622207838,96,4,9.835836064799832
M2,random5,2021-06-25,E019,949.2999855232722,96,4,9.888541515867418
M2,random5,2021-06-26,E032,433.8301852203141,96,2,4.519064429378272
M2,random5,2021-06-27,E066,173.7761940679703,96,1,1.810168688208024
M2,random5,2021-06-28,E020,805.051717339846,96,2,8.385955388956729
M2,random5,2021-06-29,E021,861.4506631100155,96,3,8.973444407395995
M2,random5,2021-06-30,E022,840.4827064692706,96,3,8.755028192388236
M2,random5,2021-07-01,E067,953.7499306012221,96,1,9.934895110429396
M2,random5,2021-07-02,E068,674.4260490496218,96,1,7.025271344266894
M2,random5,2021-07-03,E069,447.6365065426453,96,1,4.662880276485889
M2,random5,2021-07-04,E070,112.34910649069212,96,1,1.1703031926113763
M2,random5,2021-07-05,E071,913.3645565249025,96,1,9.514214130467733
M2,random5,2021-07-06,E072,645.9584672769655,96,1,6.728734034135058
M2,random5,2021-07-07,E073,646.6174637325843,96,1,6.7355985805477525
M2,random5,2021-07-08,E074,859.0224443399156,96,1,8.948150461874121
M2,random5,2021-07-09,E075,793.0861158981756,96,1,8.261313707272663
M2,random5,2021-07-10,E076,428.0250587927494,96,1,4.458594362424473
M2,random5,2021-07-11,E077,119.09272039292178,96,1,1.240549170759602
M2,random5,2021-07-12,E078,677.5366479056961,96,1,7.057673415684334
M2,random5,2021-07-14,E080,777.7969319230742,96,1,8.10205137419869
M2,random5,2021-07-16,E082,749.5385635149948,96,1,7.807693369947863
M2,random5,2021-07-17,E083,424.42792015781833,96,1,4.421124168310608
M2,random5,2021-07-18,E084,92.93759506656242,96,1,0.9680999486100252
M2,random5,2021-07-19,E085,718.1136738259981,96,1,7.480350769020814
M2,random5,2021-07-20,E086,781.1056283033348,96,1,8.13651696149307
M2,random5,2021-07-21,E087,929.8588692265239,96,1,9.686029887776291
M2,random5,2021-07-22,E088,729.6651262011687,96,1,7.600678397928841
M2,random5,2021-07-23,E089,765.4710066793948,96,1,7.973656319577029
M2,random5,2021-07-24,E090,359.3818070575212,96,1,3.7435604901825124
M2,random5,2021-07-25,E091,147.36919281167295,96,1,1.5350957584549265
M2,random5,2021-07-26,E092,685.1636295578576,96,1,7.137121141227683
M2,random5,2021-07-27,E093,1070.7891518450258,96,1,11.154053665052352
M2,random5,2021-07-28,E094,980.6263680593747,96,2,10.214858000618486
M2,random5,2021-07-29,E095,920.2022163659361,96,1,9.585439753811835
M2,random5,2021-07-30,E094,1381.2029058029939,96,2,14.387530268781186
M2,random5,2021-07-31,E096,295.9395034510071,96,1,3.082703160947991
M2,random5,2021-08-01,E097,81.02741220254798,96,1,0.8440355437765414
M2,random5,2021-08-02,E098,117.97807174146679,96,1,1.2289382473069457
M2,random5,2021-08-03,E099,89.09788631936097,96,1,0.9281029824933434
M2,random5,2021-08-04,E100,97.80233710278299,96,1,1.018774344820656
M2,random5,2021-08-05,E101,81.59755819575068,96,1,0.8499745645390696
M2,random5,2021-08-06,E102,99.05226916154433,96,1,1.0317944704327535
M2,random5,2021-08-07,E103,127.55964532883783,96,1,1.3287463055087274
M2,random5,2021-08-08,E104,147.89280520394448,96,1,1.540550054207755
M2,random5,2021-08-09,E105,2839.744958154446,96,1,29.580676647442147
M2,random5,2021-08-10,E106,1099.0061885326913,96,1,11.447981130548868
M2,random5,2021-08-11,E107,1014.6133243433449,96,1,10.568888795243176
M2,random5,2021-08-12,E108,1298.5666341228484,96,1,13.526735772113005
M2,random5,2021-08-13,E109,1238.401656297621,96,1,12.900017253100218
M2,random5,2021-08-14,E110,428.692602023886,96,1,4.465547937748813
M2,random5,2021-08-15,E111,96.38549437867985,96,1,1.0040155664445818
M2,random5,2021-08-16,E112,1314.905390788941,96,1,13.69693115405147
M2,random5,2021-08-17,E113,1014.1715598970434,96,1,10.564287082260869
M2,random5,2021-08-18,E114,951.7351733423836,96,1,9.913908055649829
M2,random5,2021-08-19,E115,580.905736778388,96,1,6.051101424774875
M2,random5,2021-08-20,E116,963.1506445268412,96,1,10.032819213821263
M2,random5,2021-08-21,E117,247.8833156949393,96,1,2.5821178718222844
M2,random5,2021-08-22,E118,95.0012818171589,96,1,0.9895966855954051
M2,random5,2021-08-23,E119,1182.4609893874926,96,1,12.317301972786382
M2,random5,2021-08-24,E120,635.5742850304525,96,1,6.6205654690672135
M2,random5,2021-08-25,E121,667.4749567317854,96,1,6.952864132622764
M2,random5,2021-08-26,E122,744.0970256704668,96,1,7.751010684067363
M2,random5,2021-08-27,E123,1019.8505232080294,96,1,10.62344295008364
M2,random5,2021-08-28,E124,789.7610385562541,70,1,11.28230055080363
M2,random5,2021-08-29,E125,119.86457850820614,50,1,2.3972915701641226
M2,random5,2021-08-30,E126,721.5748468949197,96,1,7.516404655155413
M2,random5,2021-08-31,E127,946.8303455761718,96,1,9.86281609975179
